landlord,building_name,address,description,space_type,floor_suite,size_sqft,rent,contact_role,contact_name,contact_email,contact_phone,source_url,scraped_at,neighborhood,lat,lng,image_url
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 41,31261,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 42,31252,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 43,31307,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 44,31217,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 45,31238,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 46,31828,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,60 Wall Street,60 Wall Street,"Originally designed in 1989 by Kevin Roche John Dinkeloo & Associates, 60 Wall Street is one of the Financial District’s finest Class A office towers. This 1.6 million square foot, forty-seven-story office building is being redeveloped in 2022 into an open, welcoming, state-of- the-art property located just steps from the New York Stock Exchange. Its impressive, transformed lobby and public atrium feature lush greenery and abundant light to promote a sense of space, openness, and wellness. 60 Wall Street offers large, efficient floor plates of 30-60k square feet, with above-standard ceiling heights and outdoor space. With sweeping views that thrill and inspire across Manhattan and a welcoming public atrium, 60 Wall Street thrives on the energy of a place undergoing transformation.",Office,Entire Floor 47,32747,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314548,2026-07-22T19:05:46Z,,40.7064,-74.0084,https://cdn-paramount-group.reol.com/paramount_group/img/7cfc4825294971fe109e904fb3f51f0389e7ff2f+720++0/60wall_buildingdaylight_427x640.jpg
Paramount Group,745 Fifth Avenue,745 Fifth Avenue,"This elite thirty-five-story Plaza District building, located steps from Central Park and directly across from the Plaza Hotel, features an impressive art deco lobby and sweeping views of Central Park and Grand Army Plaza. The building’s first three floors are home to Bergdorf Goodman Men’s Store, a leading men’s clothing store.",Office,Entire Floor 6,26781,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314549,2026-07-22T19:05:46Z,,40.76334,-73.97348,https://cdn-paramount-group.reol.com/paramount_group/img/9c4069cffeb1af5b235508fe233efe550154fdaa+720++0/paramountnyc_ewing_2927_05_31_22.jpg
Paramount Group,745 Fifth Avenue,745 Fifth Avenue,"This elite thirty-five-story Plaza District building, located steps from Central Park and directly across from the Plaza Hotel, features an impressive art deco lobby and sweeping views of Central Park and Grand Army Plaza. The building’s first three floors are home to Bergdorf Goodman Men’s Store, a leading men’s clothing store.",Office,Entire Floor 7,22624,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314549,2026-07-22T19:05:46Z,,40.76334,-73.97348,https://cdn-paramount-group.reol.com/paramount_group/img/9c4069cffeb1af5b235508fe233efe550154fdaa+720++0/paramountnyc_ewing_2927_05_31_22.jpg
Paramount Group,745 Fifth Avenue,745 Fifth Avenue,"This elite thirty-five-story Plaza District building, located steps from Central Park and directly across from the Plaza Hotel, features an impressive art deco lobby and sweeping views of Central Park and Grand Army Plaza. The building’s first three floors are home to Bergdorf Goodman Men’s Store, a leading men’s clothing store.",Office,Entire Floor 9,22360,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314549,2026-07-22T19:05:46Z,,40.76334,-73.97348,https://cdn-paramount-group.reol.com/paramount_group/img/9c4069cffeb1af5b235508fe233efe550154fdaa+720++0/paramountnyc_ewing_2927_05_31_22.jpg
Paramount Group,745 Fifth Avenue,745 Fifth Avenue,"This elite thirty-five-story Plaza District building, located steps from Central Park and directly across from the Plaza Hotel, features an impressive art deco lobby and sweeping views of Central Park and Grand Army Plaza. The building’s first three floors are home to Bergdorf Goodman Men’s Store, a leading men’s clothing store.",Office,Partial Floor 9,10324,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314549,2026-07-22T19:05:46Z,,40.76334,-73.97348,https://cdn-paramount-group.reol.com/paramount_group/img/9c4069cffeb1af5b235508fe233efe550154fdaa+720++0/paramountnyc_ewing_2927_05_31_22.jpg
Paramount Group,745 Fifth Avenue,745 Fifth Avenue,"This elite thirty-five-story Plaza District building, located steps from Central Park and directly across from the Plaza Hotel, features an impressive art deco lobby and sweeping views of Central Park and Grand Army Plaza. The building’s first three floors are home to Bergdorf Goodman Men’s Store, a leading men’s clothing store.",Office,Partial Floor 16,4134,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314549,2026-07-22T19:05:46Z,,40.76334,-73.97348,https://cdn-paramount-group.reol.com/paramount_group/img/9c4069cffeb1af5b235508fe233efe550154fdaa+720++0/paramountnyc_ewing_2927_05_31_22.jpg
Paramount Group,745 Fifth Avenue,745 Fifth Avenue,"This elite thirty-five-story Plaza District building, located steps from Central Park and directly across from the Plaza Hotel, features an impressive art deco lobby and sweeping views of Central Park and Grand Army Plaza. The building’s first three floors are home to Bergdorf Goodman Men’s Store, a leading men’s clothing store.",Office,Partial Floor 16,4000,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314549,2026-07-22T19:05:46Z,,40.76334,-73.97348,https://cdn-paramount-group.reol.com/paramount_group/img/9c4069cffeb1af5b235508fe233efe550154fdaa+720++0/paramountnyc_ewing_2927_05_31_22.jpg
Paramount Group,745 Fifth Avenue,745 Fifth Avenue,"This elite thirty-five-story Plaza District building, located steps from Central Park and directly across from the Plaza Hotel, features an impressive art deco lobby and sweeping views of Central Park and Grand Army Plaza. The building’s first three floors are home to Bergdorf Goodman Men’s Store, a leading men’s clothing store.",Office,Partial Floor 17,4768,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314549,2026-07-22T19:05:46Z,,40.76334,-73.97348,https://cdn-paramount-group.reol.com/paramount_group/img/9c4069cffeb1af5b235508fe233efe550154fdaa+720++0/paramountnyc_ewing_2927_05_31_22.jpg
Paramount Group,745 Fifth Avenue,745 Fifth Avenue,"This elite thirty-five-story Plaza District building, located steps from Central Park and directly across from the Plaza Hotel, features an impressive art deco lobby and sweeping views of Central Park and Grand Army Plaza. The building’s first three floors are home to Bergdorf Goodman Men’s Store, a leading men’s clothing store.",Office,Partial Floor 17,4305,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314549,2026-07-22T19:05:46Z,,40.76334,-73.97348,https://cdn-paramount-group.reol.com/paramount_group/img/9c4069cffeb1af5b235508fe233efe550154fdaa+720++0/paramountnyc_ewing_2927_05_31_22.jpg
Paramount Group,745 Fifth Avenue,745 Fifth Avenue,"This elite thirty-five-story Plaza District building, located steps from Central Park and directly across from the Plaza Hotel, features an impressive art deco lobby and sweeping views of Central Park and Grand Army Plaza. The building’s first three floors are home to Bergdorf Goodman Men’s Store, a leading men’s clothing store.",Office,Entire Floor 18,14427,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314549,2026-07-22T19:05:46Z,,40.76334,-73.97348,https://cdn-paramount-group.reol.com/paramount_group/img/9c4069cffeb1af5b235508fe233efe550154fdaa+720++0/paramountnyc_ewing_2927_05_31_22.jpg
Paramount Group,745 Fifth Avenue,745 Fifth Avenue,"This elite thirty-five-story Plaza District building, located steps from Central Park and directly across from the Plaza Hotel, features an impressive art deco lobby and sweeping views of Central Park and Grand Army Plaza. The building’s first three floors are home to Bergdorf Goodman Men’s Store, a leading men’s clothing store.",Office,Entire Floor 21,14048,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314549,2026-07-22T19:05:46Z,,40.76334,-73.97348,https://cdn-paramount-group.reol.com/paramount_group/img/9c4069cffeb1af5b235508fe233efe550154fdaa+720++0/paramountnyc_ewing_2927_05_31_22.jpg
Paramount Group,745 Fifth Avenue,745 Fifth Avenue,"This elite thirty-five-story Plaza District building, located steps from Central Park and directly across from the Plaza Hotel, features an impressive art deco lobby and sweeping views of Central Park and Grand Army Plaza. The building’s first three floors are home to Bergdorf Goodman Men’s Store, a leading men’s clothing store.",Office,Entire Floor 22,13811,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314549,2026-07-22T19:05:46Z,,40.76334,-73.97348,https://cdn-paramount-group.reol.com/paramount_group/img/9c4069cffeb1af5b235508fe233efe550154fdaa+720++0/paramountnyc_ewing_2927_05_31_22.jpg
Paramount Group,745 Fifth Avenue,745 Fifth Avenue,"This elite thirty-five-story Plaza District building, located steps from Central Park and directly across from the Plaza Hotel, features an impressive art deco lobby and sweeping views of Central Park and Grand Army Plaza. The building’s first three floors are home to Bergdorf Goodman Men’s Store, a leading men’s clothing store.",Office,Entire Floor 23,13818,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314549,2026-07-22T19:05:46Z,,40.76334,-73.97348,https://cdn-paramount-group.reol.com/paramount_group/img/9c4069cffeb1af5b235508fe233efe550154fdaa+720++0/paramountnyc_ewing_2927_05_31_22.jpg
Paramount Group,745 Fifth Avenue,745 Fifth Avenue,"This elite thirty-five-story Plaza District building, located steps from Central Park and directly across from the Plaza Hotel, features an impressive art deco lobby and sweeping views of Central Park and Grand Army Plaza. The building’s first three floors are home to Bergdorf Goodman Men’s Store, a leading men’s clothing store.",Office,Entire Floor 24,13448,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314549,2026-07-22T19:05:46Z,,40.76334,-73.97348,https://cdn-paramount-group.reol.com/paramount_group/img/9c4069cffeb1af5b235508fe233efe550154fdaa+720++0/paramountnyc_ewing_2927_05_31_22.jpg
Paramount Group,745 Fifth Avenue,745 Fifth Avenue,"This elite thirty-five-story Plaza District building, located steps from Central Park and directly across from the Plaza Hotel, features an impressive art deco lobby and sweeping views of Central Park and Grand Army Plaza. The building’s first three floors are home to Bergdorf Goodman Men’s Store, a leading men’s clothing store.",Office,Entire Floor 32,6200,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314549,2026-07-22T19:05:46Z,,40.76334,-73.97348,https://cdn-paramount-group.reol.com/paramount_group/img/9c4069cffeb1af5b235508fe233efe550154fdaa+720++0/paramountnyc_ewing_2927_05_31_22.jpg
Paramount Group,745 Fifth Avenue,745 Fifth Avenue,"This elite thirty-five-story Plaza District building, located steps from Central Park and directly across from the Plaza Hotel, features an impressive art deco lobby and sweeping views of Central Park and Grand Army Plaza. The building’s first three floors are home to Bergdorf Goodman Men’s Store, a leading men’s clothing store.",Office,Entire Floor 33,6200,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314549,2026-07-22T19:05:46Z,,40.76334,-73.97348,https://cdn-paramount-group.reol.com/paramount_group/img/9c4069cffeb1af5b235508fe233efe550154fdaa+720++0/paramountnyc_ewing_2927_05_31_22.jpg
Paramount Group,900 Third Avenue,900 Third Avenue,"Designed by Cesar Pelli, Viñoly Design Architects and Emery Roth and Sons, 900 Third Avenue is an impressive, thirty-six-story Class A office tower with approximately 600,000 square feet that attracts leading tenants across a variety of industries. The property’s highly efficient floor plates, exceptional light and views and superior location distinguish it as a premier building on Third Avenue. Within steps the property, there is access to eight subway lines, and Grand Central Terminal.",Office,Floor 1,5870,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314547,2026-07-22T19:05:46Z,,40.75882,-73.96915,https://cdn-paramount-group.reol.com/paramount_group/img/1df0e14fb8c07468363d454b6d437f70713d9ba1+720++0/paramountnyc_ewing_3425.jpg
Paramount Group,900 Third Avenue,900 Third Avenue,"Designed by Cesar Pelli, Viñoly Design Architects and Emery Roth and Sons, 900 Third Avenue is an impressive, thirty-six-story Class A office tower with approximately 600,000 square feet that attracts leading tenants across a variety of industries. The property’s highly efficient floor plates, exceptional light and views and superior location distinguish it as a premier building on Third Avenue. Within steps the property, there is access to eight subway lines, and Grand Central Terminal.",Office,Partial Floor 2,16951,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314547,2026-07-22T19:05:46Z,,40.75882,-73.96915,https://cdn-paramount-group.reol.com/paramount_group/img/1df0e14fb8c07468363d454b6d437f70713d9ba1+720++0/paramountnyc_ewing_3425.jpg
Paramount Group,900 Third Avenue,900 Third Avenue,"Designed by Cesar Pelli, Viñoly Design Architects and Emery Roth and Sons, 900 Third Avenue is an impressive, thirty-six-story Class A office tower with approximately 600,000 square feet that attracts leading tenants across a variety of industries. The property’s highly efficient floor plates, exceptional light and views and superior location distinguish it as a premier building on Third Avenue. Within steps the property, there is access to eight subway lines, and Grand Central Terminal.",Office,Floor 2,4770,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314547,2026-07-22T19:05:46Z,,40.75882,-73.96915,https://cdn-paramount-group.reol.com/paramount_group/img/1df0e14fb8c07468363d454b6d437f70713d9ba1+720++0/paramountnyc_ewing_3425.jpg
Paramount Group,900 Third Avenue,900 Third Avenue,"Designed by Cesar Pelli, Viñoly Design Architects and Emery Roth and Sons, 900 Third Avenue is an impressive, thirty-six-story Class A office tower with approximately 600,000 square feet that attracts leading tenants across a variety of industries. The property’s highly efficient floor plates, exceptional light and views and superior location distinguish it as a premier building on Third Avenue. Within steps the property, there is access to eight subway lines, and Grand Central Terminal.",Office,Partial Floor 4,7151,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314547,2026-07-22T19:05:46Z,,40.75882,-73.96915,https://cdn-paramount-group.reol.com/paramount_group/img/1df0e14fb8c07468363d454b6d437f70713d9ba1+720++0/paramountnyc_ewing_3425.jpg
Paramount Group,900 Third Avenue,900 Third Avenue,"Designed by Cesar Pelli, Viñoly Design Architects and Emery Roth and Sons, 900 Third Avenue is an impressive, thirty-six-story Class A office tower with approximately 600,000 square feet that attracts leading tenants across a variety of industries. The property’s highly efficient floor plates, exceptional light and views and superior location distinguish it as a premier building on Third Avenue. Within steps the property, there is access to eight subway lines, and Grand Central Terminal.",Office,Partial Floor 4,5864,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314547,2026-07-22T19:05:46Z,,40.75882,-73.96915,https://cdn-paramount-group.reol.com/paramount_group/img/1df0e14fb8c07468363d454b6d437f70713d9ba1+720++0/paramountnyc_ewing_3425.jpg
Paramount Group,900 Third Avenue,900 Third Avenue,"Designed by Cesar Pelli, Viñoly Design Architects and Emery Roth and Sons, 900 Third Avenue is an impressive, thirty-six-story Class A office tower with approximately 600,000 square feet that attracts leading tenants across a variety of industries. The property’s highly efficient floor plates, exceptional light and views and superior location distinguish it as a premier building on Third Avenue. Within steps the property, there is access to eight subway lines, and Grand Central Terminal.",Office,Partial Floor 10A,2890,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314547,2026-07-22T19:05:46Z,,40.75882,-73.96915,https://cdn-paramount-group.reol.com/paramount_group/img/1df0e14fb8c07468363d454b6d437f70713d9ba1+720++0/paramountnyc_ewing_3425.jpg
Paramount Group,900 Third Avenue,900 Third Avenue,"Designed by Cesar Pelli, Viñoly Design Architects and Emery Roth and Sons, 900 Third Avenue is an impressive, thirty-six-story Class A office tower with approximately 600,000 square feet that attracts leading tenants across a variety of industries. The property’s highly efficient floor plates, exceptional light and views and superior location distinguish it as a premier building on Third Avenue. Within steps the property, there is access to eight subway lines, and Grand Central Terminal.",Office,Partial Floor 22,8944,Upon request,Leasing,Peter Brindley,pbrindley@pgre.com,212.237.3156,https://www.pgre.com/properties/3314547,2026-07-22T19:05:46Z,,40.75882,-73.96915,https://cdn-paramount-group.reol.com/paramount_group/img/1df0e14fb8c07468363d454b6d437f70713d9ba1+720++0/paramountnyc_ewing_3425.jpg
