landlord,building_name,address,description,space_type,floor_suite,size_sqft,rent,contact_role,contact_name,contact_email,contact_phone,source_url,scraped_at,neighborhood,lat,lng
SL Green,420 Lexington Avenue,420 Lexington Avenue,"Located on Lexington Avenue at 43rd Street directly above Grand Central Terminal, 420 Lexington Avenue offers superior, Class-A office space in the heart of Manhattan, making it one of New York City’s most sought-after addresses. The 31-story, 1.5 million-square-foot tower, also known as the Graybar Building, was originally constructed in 1927 by the architectural firm Sloan & Robertson. It is a stellar example of Art Deco style and was once among the largest office buildings in the world. Today, its large floor plates and 32-passenger elevator cabs facilitate seamless movement throughout the building for tenants of all sizes. Tenants also enjoy the convenience and luxury of an on-site Equinox fitness club and direct access to Grand Central Terminal. Completed in 1927 as one of the last structures of “Terminal City,” 1654the master plan for the area surrounding Grand Central Terminal, 420 Lexington is a defining piece of architecture. A mélange of Babylonian and Byzantine motifs, the building’s severely cubist setback massing is enlivened by relief sculptures, tile and metalwork, including figures that flank the monumental entries bearing the symbols of the four elements of earth, water, air and fire. Interiors include elaborately polychromed ceilings and ornamental bronze grills, doors and fixtures as well as wall and floor mosaics. A fanciful touch is the metal rats that adorn the ship cable-like struts of the main entrance, a detailed architect John Sloane intended to strike a “maritime note” in keeping with Grand Central’s significance as a transportation hub. The building seamlessly merges into Grand Central Terminal via the Graybar Passage, a beautifully proportioned Romanesque hall of vaulted ceilings and bronze chandeliers that connects Lexington Avenue with the Terminals’ luminous Great Hall. A central nave is adorned with a large mural by the artist Edward Trumbull, also responsible for the murals that adorn the lobby of the adjacent Chrysler Building. Six Metro-North train platforms lead off from the Graybar Passage, making the building integral to commuting in the city. 420 Lexington was originally named after a major early tenant, the Graybar Electric Company, a communications and telephone firm who listed the building as their corporate headquarters from 1927 to 1982. SL Green acquired a long-term operating lease on the building in 1988 and initiated a major restoration of the structure by the architectural firm of Beyer Blinder Belle, which included construction of a new entrance canopy and storefronts. A superb realization of aesthetics, technology, modern amenities, services and systems, joined to one of the greatest locations in New York City, the Graybar Building was made an official NYC Landmark in 2016.",Office,2832,1485,,Leasing (SL Green),Elaine Anazagasty,elaine.anazagasty@slgreen.com,(212) 216-1751,https://slgreen.com/properties/420-lexington-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,420 Lexington Avenue,420 Lexington Avenue,"Located on Lexington Avenue at 43rd Street directly above Grand Central Terminal, 420 Lexington Avenue offers superior, Class-A office space in the heart of Manhattan, making it one of New York City’s most sought-after addresses. The 31-story, 1.5 million-square-foot tower, also known as the Graybar Building, was originally constructed in 1927 by the architectural firm Sloan & Robertson. It is a stellar example of Art Deco style and was once among the largest office buildings in the world. Today, its large floor plates and 32-passenger elevator cabs facilitate seamless movement throughout the building for tenants of all sizes. Tenants also enjoy the convenience and luxury of an on-site Equinox fitness club and direct access to Grand Central Terminal. Completed in 1927 as one of the last structures of “Terminal City,” 1654the master plan for the area surrounding Grand Central Terminal, 420 Lexington is a defining piece of architecture. A mélange of Babylonian and Byzantine motifs, the building’s severely cubist setback massing is enlivened by relief sculptures, tile and metalwork, including figures that flank the monumental entries bearing the symbols of the four elements of earth, water, air and fire. Interiors include elaborately polychromed ceilings and ornamental bronze grills, doors and fixtures as well as wall and floor mosaics. A fanciful touch is the metal rats that adorn the ship cable-like struts of the main entrance, a detailed architect John Sloane intended to strike a “maritime note” in keeping with Grand Central’s significance as a transportation hub. The building seamlessly merges into Grand Central Terminal via the Graybar Passage, a beautifully proportioned Romanesque hall of vaulted ceilings and bronze chandeliers that connects Lexington Avenue with the Terminals’ luminous Great Hall. A central nave is adorned with a large mural by the artist Edward Trumbull, also responsible for the murals that adorn the lobby of the adjacent Chrysler Building. Six Metro-North train platforms lead off from the Graybar Passage, making the building integral to commuting in the city. 420 Lexington was originally named after a major early tenant, the Graybar Electric Company, a communications and telephone firm who listed the building as their corporate headquarters from 1927 to 1982. SL Green acquired a long-term operating lease on the building in 1988 and initiated a major restoration of the structure by the architectural firm of Beyer Blinder Belle, which included construction of a new entrance canopy and storefronts. A superb realization of aesthetics, technology, modern amenities, services and systems, joined to one of the greatest locations in New York City, the Graybar Building was made an official NYC Landmark in 2016.",Office,2848,5427,,Leasing (SL Green),Elaine Anazagasty,elaine.anazagasty@slgreen.com,(212) 216-1751,https://slgreen.com/properties/420-lexington-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,450 Park Avenue,450 Park Avenue,"Luxury office connects people and commerce on Park Avenue. An architectural landmark designed by Emery Roth & Sons, 450 Park Avenue provides luxury office and retail space on Manhattan’s most prominent corner. Customers covet the boutique atmosphere at 57th and Park Avenue — the gateway to every corner of the city and beyond. Featuring exceptional service and amenities, this trophy asset offers far-reaching views framed by the building’s sweeping signature curvilinear windows.",Office,Entire 5th Floor,10392,,Leasing (SL Green),Howard Tenenbaum,howard.tenenbaum@slgreen.com,(212) 216-1685,https://slgreen.com/properties/450-park-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,450 Park Avenue,450 Park Avenue,"Luxury office connects people and commerce on Park Avenue. An architectural landmark designed by Emery Roth & Sons, 450 Park Avenue provides luxury office and retail space on Manhattan’s most prominent corner. Customers covet the boutique atmosphere at 57th and Park Avenue — the gateway to every corner of the city and beyond. Featuring exceptional service and amenities, this trophy asset offers far-reaching views framed by the building’s sweeping signature curvilinear windows.",Office,Entire 6th Floor,10392,,Leasing (SL Green),Howard Tenenbaum,howard.tenenbaum@slgreen.com,(212) 216-1685,https://slgreen.com/properties/450-park-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,450 Park Avenue,450 Park Avenue,"Luxury office connects people and commerce on Park Avenue. An architectural landmark designed by Emery Roth & Sons, 450 Park Avenue provides luxury office and retail space on Manhattan’s most prominent corner. Customers covet the boutique atmosphere at 57th and Park Avenue — the gateway to every corner of the city and beyond. Featuring exceptional service and amenities, this trophy asset offers far-reaching views framed by the building’s sweeping signature curvilinear windows.",Office,Entire 7th Floor,10392,,Leasing (SL Green),Howard Tenenbaum,howard.tenenbaum@slgreen.com,(212) 216-1685,https://slgreen.com/properties/450-park-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,450 Park Avenue,450 Park Avenue,"Luxury office connects people and commerce on Park Avenue. An architectural landmark designed by Emery Roth & Sons, 450 Park Avenue provides luxury office and retail space on Manhattan’s most prominent corner. Customers covet the boutique atmosphere at 57th and Park Avenue — the gateway to every corner of the city and beyond. Featuring exceptional service and amenities, this trophy asset offers far-reaching views framed by the building’s sweeping signature curvilinear windows.",Office,Entire 8th Floor,10392,,Leasing (SL Green),Howard Tenenbaum,howard.tenenbaum@slgreen.com,(212) 216-1685,https://slgreen.com/properties/450-park-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,450 Park Avenue,450 Park Avenue,"Luxury office connects people and commerce on Park Avenue. An architectural landmark designed by Emery Roth & Sons, 450 Park Avenue provides luxury office and retail space on Manhattan’s most prominent corner. Customers covet the boutique atmosphere at 57th and Park Avenue — the gateway to every corner of the city and beyond. Featuring exceptional service and amenities, this trophy asset offers far-reaching views framed by the building’s sweeping signature curvilinear windows.",Office,Entire 9th Floor,10392,,Leasing (SL Green),Howard Tenenbaum,howard.tenenbaum@slgreen.com,(212) 216-1685,https://slgreen.com/properties/450-park-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,450 Park Avenue,450 Park Avenue,"Luxury office connects people and commerce on Park Avenue. An architectural landmark designed by Emery Roth & Sons, 450 Park Avenue provides luxury office and retail space on Manhattan’s most prominent corner. Customers covet the boutique atmosphere at 57th and Park Avenue — the gateway to every corner of the city and beyond. Featuring exceptional service and amenities, this trophy asset offers far-reaching views framed by the building’s sweeping signature curvilinear windows.",Office,Entire 10th Floor,10392,,Leasing (SL Green),Howard Tenenbaum,howard.tenenbaum@slgreen.com,(212) 216-1685,https://slgreen.com/properties/450-park-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,450 Park Avenue,450 Park Avenue,"Luxury office connects people and commerce on Park Avenue. An architectural landmark designed by Emery Roth & Sons, 450 Park Avenue provides luxury office and retail space on Manhattan’s most prominent corner. Customers covet the boutique atmosphere at 57th and Park Avenue — the gateway to every corner of the city and beyond. Featuring exceptional service and amenities, this trophy asset offers far-reaching views framed by the building’s sweeping signature curvilinear windows.",Office,,62352,,Leasing (SL Green),Howard Tenenbaum,howard.tenenbaum@slgreen.com,(212) 216-1685,https://slgreen.com/properties/450-park-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,461 Fifth Avenue,461 Fifth Avenue,"Located on Fifth Avenue directly across from the New York Public Library and overlooking Bryant Park, 461 Fifth Avenue offers a truly stunning setting for firms seeking a full-floor presence in a boutique office building. Designed by world-renowned architects Skidmore, Owings & Merrill, the building’s elegant architectural form respects the great tradition and stature of Fifth Avenue buildings while making its own dramatic contemporary statement. A full renovation was completed in 2018, which includes a soaring new marble and stone entrance plaza that makes a powerful statement day or night, with dramatic lighting and signature artwork. The new expansive marble and wood lobby, and all new elevators enhance the efficiency and the welcoming experience for all tenants and their guests. With column-free tower floors and ultra-efficient side core floor plates, 461 Fifth offers absolute flexibility in office fit-out. Within walking distance of both Grand Central Terminal and Penn Station, the property also received a Building Owners and Managers Association (BOMA) Award. 461 Fifth Avenue is the perfect statement address for any business. One of the most important Postmodern buildings in New York, 461 Fifth Avenue was the creation of Raul de Armas, the Cuban-born American architect, during his years with Skidmore, Owings & Merrill. Now a principal and co-founder of the firm Moed, de Armas & Shannon, de Armas has designed major office buildings around the world with 461 Fifth as one of his triumphs. His design for the building incorporates the classic setback structure of a tower rising from a thoughtfully detailed base. A curved bay addresses the entrance corner while unique cross-braces incorporating a stylized pediment element frame the tower, echoing both cast iron and Beaux Arts designs elsewhere in the city. Pre-cast concrete lends the appearance of limestone and the whole is capped off by a green copper mansard roof. The result is a synthesis of Classical and Expressionistic influences and a design that feels at once traditional and futuristic. In addition to its architectural excellence, 461 Fifth Avenue is one of the first major buildings to be erected after WWII on Fifth Avenue below 42nd Street. Completed in 1988, the year that Bryant Park began a four-year restoration, the tower is credited with stimulating construction in the area and helping reinvent the district as a desirable office location. As an ever-growing number of excellent dining and shopping options surround Bryant Park the timeless design of 461 Fifth remains a striking presence overlooking one of the city’s most desirable districts.",Office,Entire 11th Floor,6097,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/461-fifth-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,461 Fifth Avenue,461 Fifth Avenue,"Located on Fifth Avenue directly across from the New York Public Library and overlooking Bryant Park, 461 Fifth Avenue offers a truly stunning setting for firms seeking a full-floor presence in a boutique office building. Designed by world-renowned architects Skidmore, Owings & Merrill, the building’s elegant architectural form respects the great tradition and stature of Fifth Avenue buildings while making its own dramatic contemporary statement. A full renovation was completed in 2018, which includes a soaring new marble and stone entrance plaza that makes a powerful statement day or night, with dramatic lighting and signature artwork. The new expansive marble and wood lobby, and all new elevators enhance the efficiency and the welcoming experience for all tenants and their guests. With column-free tower floors and ultra-efficient side core floor plates, 461 Fifth offers absolute flexibility in office fit-out. Within walking distance of both Grand Central Terminal and Penn Station, the property also received a Building Owners and Managers Association (BOMA) Award. 461 Fifth Avenue is the perfect statement address for any business. One of the most important Postmodern buildings in New York, 461 Fifth Avenue was the creation of Raul de Armas, the Cuban-born American architect, during his years with Skidmore, Owings & Merrill. Now a principal and co-founder of the firm Moed, de Armas & Shannon, de Armas has designed major office buildings around the world with 461 Fifth as one of his triumphs. His design for the building incorporates the classic setback structure of a tower rising from a thoughtfully detailed base. A curved bay addresses the entrance corner while unique cross-braces incorporating a stylized pediment element frame the tower, echoing both cast iron and Beaux Arts designs elsewhere in the city. Pre-cast concrete lends the appearance of limestone and the whole is capped off by a green copper mansard roof. The result is a synthesis of Classical and Expressionistic influences and a design that feels at once traditional and futuristic. In addition to its architectural excellence, 461 Fifth Avenue is one of the first major buildings to be erected after WWII on Fifth Avenue below 42nd Street. Completed in 1988, the year that Bryant Park began a four-year restoration, the tower is credited with stimulating construction in the area and helping reinvent the district as a desirable office location. As an ever-growing number of excellent dining and shopping options surround Bryant Park the timeless design of 461 Fifth remains a striking presence overlooking one of the city’s most desirable districts.",Office,Entire 20th Floor,6933,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/461-fifth-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,461 Fifth Avenue,461 Fifth Avenue,"Located on Fifth Avenue directly across from the New York Public Library and overlooking Bryant Park, 461 Fifth Avenue offers a truly stunning setting for firms seeking a full-floor presence in a boutique office building. Designed by world-renowned architects Skidmore, Owings & Merrill, the building’s elegant architectural form respects the great tradition and stature of Fifth Avenue buildings while making its own dramatic contemporary statement. A full renovation was completed in 2018, which includes a soaring new marble and stone entrance plaza that makes a powerful statement day or night, with dramatic lighting and signature artwork. The new expansive marble and wood lobby, and all new elevators enhance the efficiency and the welcoming experience for all tenants and their guests. With column-free tower floors and ultra-efficient side core floor plates, 461 Fifth offers absolute flexibility in office fit-out. Within walking distance of both Grand Central Terminal and Penn Station, the property also received a Building Owners and Managers Association (BOMA) Award. 461 Fifth Avenue is the perfect statement address for any business. One of the most important Postmodern buildings in New York, 461 Fifth Avenue was the creation of Raul de Armas, the Cuban-born American architect, during his years with Skidmore, Owings & Merrill. Now a principal and co-founder of the firm Moed, de Armas & Shannon, de Armas has designed major office buildings around the world with 461 Fifth as one of his triumphs. His design for the building incorporates the classic setback structure of a tower rising from a thoughtfully detailed base. A curved bay addresses the entrance corner while unique cross-braces incorporating a stylized pediment element frame the tower, echoing both cast iron and Beaux Arts designs elsewhere in the city. Pre-cast concrete lends the appearance of limestone and the whole is capped off by a green copper mansard roof. The result is a synthesis of Classical and Expressionistic influences and a design that feels at once traditional and futuristic. In addition to its architectural excellence, 461 Fifth Avenue is one of the first major buildings to be erected after WWII on Fifth Avenue below 42nd Street. Completed in 1988, the year that Bryant Park began a four-year restoration, the tower is credited with stimulating construction in the area and helping reinvent the district as a desirable office location. As an ever-growing number of excellent dining and shopping options surround Bryant Park the timeless design of 461 Fifth remains a striking presence overlooking one of the city’s most desirable districts.",Office,Entire 25th Floor,6882,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/461-fifth-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,485 Lexington Avenue,485 Lexington Avenue,"Situated on a full block front along Lexington Avenue, 485 Lexington Avenue stands 32 stories above 46th and 47th Streets. The property is located steps away from the northern access to Grand Central Terminal and provides unparalleled access to a vast array of subway, bus, Metro-North, and train lines. The building’s large, efficient base floors are complemented by boutique tower floors that offer dramatic views of the Manhattan skyline. 485 Lexington also features an abundance of amenities, including extended HVAC hours and a 100-car on-site parking garage. New amenities in the building includes Bright Horizons and Form 50 Fitness, in addition to the neighborhood’s exclusive dining and shopping options. An example of the Mid-Century International style, 485 Lexington was completed in 1956, making it one of the first of the ground-breaking curtain-wall structures that had begun to line Park and Lexington Avenues in the postwar period. Designed by Emery Roth & Sons, 485 Lexington was renovated in 2007 by Vidaris, Inc. An elegant lobby references the exterior’s steel and glass aesthetic, giving the entrance a sense of airiness that matches the structure’s handsome overall proportions.",Office,Ground,2084,,Leasing (SL Green),George Marcogliese,george.marcogliese@slgreen.com,(212) 216-1741,https://slgreen.com/properties/485-lexington-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,485 Lexington Avenue,485 Lexington Avenue,"Situated on a full block front along Lexington Avenue, 485 Lexington Avenue stands 32 stories above 46th and 47th Streets. The property is located steps away from the northern access to Grand Central Terminal and provides unparalleled access to a vast array of subway, bus, Metro-North, and train lines. The building’s large, efficient base floors are complemented by boutique tower floors that offer dramatic views of the Manhattan skyline. 485 Lexington also features an abundance of amenities, including extended HVAC hours and a 100-car on-site parking garage. New amenities in the building includes Bright Horizons and Form 50 Fitness, in addition to the neighborhood’s exclusive dining and shopping options. An example of the Mid-Century International style, 485 Lexington was completed in 1956, making it one of the first of the ground-breaking curtain-wall structures that had begun to line Park and Lexington Avenues in the postwar period. Designed by Emery Roth & Sons, 485 Lexington was renovated in 2007 by Vidaris, Inc. An elegant lobby references the exterior’s steel and glass aesthetic, giving the entrance a sense of airiness that matches the structure’s handsome overall proportions.",Office,Entire 2nd Floor,54199,,Leasing (SL Green),George Marcogliese,george.marcogliese@slgreen.com,(212) 216-1741,https://slgreen.com/properties/485-lexington-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,485 Lexington Avenue,485 Lexington Avenue,"Situated on a full block front along Lexington Avenue, 485 Lexington Avenue stands 32 stories above 46th and 47th Streets. The property is located steps away from the northern access to Grand Central Terminal and provides unparalleled access to a vast array of subway, bus, Metro-North, and train lines. The building’s large, efficient base floors are complemented by boutique tower floors that offer dramatic views of the Manhattan skyline. 485 Lexington also features an abundance of amenities, including extended HVAC hours and a 100-car on-site parking garage. New amenities in the building includes Bright Horizons and Form 50 Fitness, in addition to the neighborhood’s exclusive dining and shopping options. An example of the Mid-Century International style, 485 Lexington was completed in 1956, making it one of the first of the ground-breaking curtain-wall structures that had begun to line Park and Lexington Avenues in the postwar period. Designed by Emery Roth & Sons, 485 Lexington was renovated in 2007 by Vidaris, Inc. An elegant lobby references the exterior’s steel and glass aesthetic, giving the entrance a sense of airiness that matches the structure’s handsome overall proportions.",Office,300,33176,,Leasing (SL Green),George Marcogliese,george.marcogliese@slgreen.com,(212) 216-1741,https://slgreen.com/properties/485-lexington-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,485 Lexington Avenue,485 Lexington Avenue,"Situated on a full block front along Lexington Avenue, 485 Lexington Avenue stands 32 stories above 46th and 47th Streets. The property is located steps away from the northern access to Grand Central Terminal and provides unparalleled access to a vast array of subway, bus, Metro-North, and train lines. The building’s large, efficient base floors are complemented by boutique tower floors that offer dramatic views of the Manhattan skyline. 485 Lexington also features an abundance of amenities, including extended HVAC hours and a 100-car on-site parking garage. New amenities in the building includes Bright Horizons and Form 50 Fitness, in addition to the neighborhood’s exclusive dining and shopping options. An example of the Mid-Century International style, 485 Lexington was completed in 1956, making it one of the first of the ground-breaking curtain-wall structures that had begun to line Park and Lexington Avenues in the postwar period. Designed by Emery Roth & Sons, 485 Lexington was renovated in 2007 by Vidaris, Inc. An elegant lobby references the exterior’s steel and glass aesthetic, giving the entrance a sense of airiness that matches the structure’s handsome overall proportions.",Office,Entire 5th Floor,44545,,Leasing (SL Green),George Marcogliese,george.marcogliese@slgreen.com,(212) 216-1741,https://slgreen.com/properties/485-lexington-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,485 Lexington Avenue,485 Lexington Avenue,"Situated on a full block front along Lexington Avenue, 485 Lexington Avenue stands 32 stories above 46th and 47th Streets. The property is located steps away from the northern access to Grand Central Terminal and provides unparalleled access to a vast array of subway, bus, Metro-North, and train lines. The building’s large, efficient base floors are complemented by boutique tower floors that offer dramatic views of the Manhattan skyline. 485 Lexington also features an abundance of amenities, including extended HVAC hours and a 100-car on-site parking garage. New amenities in the building includes Bright Horizons and Form 50 Fitness, in addition to the neighborhood’s exclusive dining and shopping options. An example of the Mid-Century International style, 485 Lexington was completed in 1956, making it one of the first of the ground-breaking curtain-wall structures that had begun to line Park and Lexington Avenues in the postwar period. Designed by Emery Roth & Sons, 485 Lexington was renovated in 2007 by Vidaris, Inc. An elegant lobby references the exterior’s steel and glass aesthetic, giving the entrance a sense of airiness that matches the structure’s handsome overall proportions.",Office,Entire 6th Floor,44493,,Leasing (SL Green),George Marcogliese,george.marcogliese@slgreen.com,(212) 216-1741,https://slgreen.com/properties/485-lexington-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,485 Lexington Avenue,485 Lexington Avenue,"Situated on a full block front along Lexington Avenue, 485 Lexington Avenue stands 32 stories above 46th and 47th Streets. The property is located steps away from the northern access to Grand Central Terminal and provides unparalleled access to a vast array of subway, bus, Metro-North, and train lines. The building’s large, efficient base floors are complemented by boutique tower floors that offer dramatic views of the Manhattan skyline. 485 Lexington also features an abundance of amenities, including extended HVAC hours and a 100-car on-site parking garage. New amenities in the building includes Bright Horizons and Form 50 Fitness, in addition to the neighborhood’s exclusive dining and shopping options. An example of the Mid-Century International style, 485 Lexington was completed in 1956, making it one of the first of the ground-breaking curtain-wall structures that had begun to line Park and Lexington Avenues in the postwar period. Designed by Emery Roth & Sons, 485 Lexington was renovated in 2007 by Vidaris, Inc. An elegant lobby references the exterior’s steel and glass aesthetic, giving the entrance a sense of airiness that matches the structure’s handsome overall proportions.",Office,Entire 23rd Floor,14206,,Leasing (SL Green),George Marcogliese,george.marcogliese@slgreen.com,(212) 216-1741,https://slgreen.com/properties/485-lexington-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,485 Lexington Avenue,485 Lexington Avenue,"Situated on a full block front along Lexington Avenue, 485 Lexington Avenue stands 32 stories above 46th and 47th Streets. The property is located steps away from the northern access to Grand Central Terminal and provides unparalleled access to a vast array of subway, bus, Metro-North, and train lines. The building’s large, efficient base floors are complemented by boutique tower floors that offer dramatic views of the Manhattan skyline. 485 Lexington also features an abundance of amenities, including extended HVAC hours and a 100-car on-site parking garage. New amenities in the building includes Bright Horizons and Form 50 Fitness, in addition to the neighborhood’s exclusive dining and shopping options. An example of the Mid-Century International style, 485 Lexington was completed in 1956, making it one of the first of the ground-breaking curtain-wall structures that had begun to line Park and Lexington Avenues in the postwar period. Designed by Emery Roth & Sons, 485 Lexington was renovated in 2007 by Vidaris, Inc. An elegant lobby references the exterior’s steel and glass aesthetic, giving the entrance a sense of airiness that matches the structure’s handsome overall proportions.",Office,Entire 24th Floor,14206,,Leasing (SL Green),George Marcogliese,george.marcogliese@slgreen.com,(212) 216-1741,https://slgreen.com/properties/485-lexington-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,485 Lexington Avenue,485 Lexington Avenue,"Situated on a full block front along Lexington Avenue, 485 Lexington Avenue stands 32 stories above 46th and 47th Streets. The property is located steps away from the northern access to Grand Central Terminal and provides unparalleled access to a vast array of subway, bus, Metro-North, and train lines. The building’s large, efficient base floors are complemented by boutique tower floors that offer dramatic views of the Manhattan skyline. 485 Lexington also features an abundance of amenities, including extended HVAC hours and a 100-car on-site parking garage. New amenities in the building includes Bright Horizons and Form 50 Fitness, in addition to the neighborhood’s exclusive dining and shopping options. An example of the Mid-Century International style, 485 Lexington was completed in 1956, making it one of the first of the ground-breaking curtain-wall structures that had begun to line Park and Lexington Avenues in the postwar period. Designed by Emery Roth & Sons, 485 Lexington was renovated in 2007 by Vidaris, Inc. An elegant lobby references the exterior’s steel and glass aesthetic, giving the entrance a sense of airiness that matches the structure’s handsome overall proportions.",Office,Entire 31st Floor,14078,,Leasing (SL Green),George Marcogliese,george.marcogliese@slgreen.com,(212) 216-1741,https://slgreen.com/properties/485-lexington-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,485 Lexington Avenue,485 Lexington Avenue,"Situated on a full block front along Lexington Avenue, 485 Lexington Avenue stands 32 stories above 46th and 47th Streets. The property is located steps away from the northern access to Grand Central Terminal and provides unparalleled access to a vast array of subway, bus, Metro-North, and train lines. The building’s large, efficient base floors are complemented by boutique tower floors that offer dramatic views of the Manhattan skyline. 485 Lexington also features an abundance of amenities, including extended HVAC hours and a 100-car on-site parking garage. New amenities in the building includes Bright Horizons and Form 50 Fitness, in addition to the neighborhood’s exclusive dining and shopping options. An example of the Mid-Century International style, 485 Lexington was completed in 1956, making it one of the first of the ground-breaking curtain-wall structures that had begun to line Park and Lexington Avenues in the postwar period. Designed by Emery Roth & Sons, 485 Lexington was renovated in 2007 by Vidaris, Inc. An elegant lobby references the exterior’s steel and glass aesthetic, giving the entrance a sense of airiness that matches the structure’s handsome overall proportions.",Office,Entire 32nd Floor,8811,,Leasing (SL Green),George Marcogliese,george.marcogliese@slgreen.com,(212) 216-1741,https://slgreen.com/properties/485-lexington-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,485 Lexington Avenue,485 Lexington Avenue,"Situated on a full block front along Lexington Avenue, 485 Lexington Avenue stands 32 stories above 46th and 47th Streets. The property is located steps away from the northern access to Grand Central Terminal and provides unparalleled access to a vast array of subway, bus, Metro-North, and train lines. The building’s large, efficient base floors are complemented by boutique tower floors that offer dramatic views of the Manhattan skyline. 485 Lexington also features an abundance of amenities, including extended HVAC hours and a 100-car on-site parking garage. New amenities in the building includes Bright Horizons and Form 50 Fitness, in addition to the neighborhood’s exclusive dining and shopping options. An example of the Mid-Century International style, 485 Lexington was completed in 1956, making it one of the first of the ground-breaking curtain-wall structures that had begun to line Park and Lexington Avenues in the postwar period. Designed by Emery Roth & Sons, 485 Lexington was renovated in 2007 by Vidaris, Inc. An elegant lobby references the exterior’s steel and glass aesthetic, giving the entrance a sense of airiness that matches the structure’s handsome overall proportions.",Office,,22889,,Leasing (SL Green),George Marcogliese,george.marcogliese@slgreen.com,(212) 216-1741,https://slgreen.com/properties/485-lexington-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,500 Park Avenue,500 Park Avenue,"500 Park Avenue, also known as the iconic Pepsi-Cola Building, stands as a beacon of architectural excellence and prestige at the southwest corner of East 59th Street and Park Avenue. Originally constructed between 1958 and 1960 to serve as the headquarters for the Pepsi-Cola Company, the building was designed by Gordon Bunshaft and Natalie de Blois of Skidmore, Owings & Merrill (SOM). This landmarked building is celebrated for its timeless design and prime location. Situated just two blocks from Central Park, it provides unparalleled access to several major subway lines, including the N, R, W, 4, 5, and 6 trains. Its proximity to luxury retail, renowned restaurants, and world-class hotels enhances the appeal. Esteemed dining establishments such as Avra and Tao Uptown, and iconic accommodations like The Four Seasons, The Plaza, and The St. Regis, are all just steps away. The building features 24/7 lobby attendant service, ensuring a secure and seamless experience. Further elevating its appeal is the presence of emergency generator capacity, a crucial feature for uninterrupted business operations. Tenants at 500 Park Avenue enjoy access to a high-end roster of neighboring businesses and an exclusive on-site amenity: a 55-seat presentation or theatre-style facility. This versatile space is ideal for town hall meetings, presentations, and collaborative gatherings, making it a standout feature for companies seeking to foster engagement and innovation. Backed by strong institutional, long-term ownership, 500 Park Avenue delivers a blend of historical significance and modern sophistication, making it a premier destination for discerning tenants who value both prestige and functionality.",,,,,Leasing (SL Green),Gary Rosen,gary.rosen@slgreen.com,(212) 216-1687,https://slgreen.com/properties/500-park-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,555 West 57th Street,555 West 57th Street,"Located between 10th and 11th Avenues, 555 West 57th Street offers the ideal place for a corporate headquarters with commanding panoramic views of the Hudson River and the Manhattan skyline. The 20-story building has been modernized from top to bottom with newly completed entrances, an outdoor plaza area, hallways, and bathrooms. A striking new linear fin system has been added to the base floors of the building by BMW, which holds both retail and office space within the building. Close to Columbus Circle, Lincoln Center, and major transportation hubs, 555 West 57th Street is in the heart of one of the West Side’s most dynamic neighborhoods. 555 West 57th was designed in 1973 by the firm of Eggers & Higgins, successors to the famed architectural practice of John Russell Pope; after Pope’s death, the firm was responsible for the completion of his key late works, including the Jefferson Memorial and the original building of the National Gallery in Washington DC. They also outfitted two of the most magnificent ocean liners of the 20th Century, the SS America and the SS United States, the latter still extant in Philadelphia and the focus of a restoration plan. The building was known as the Ford Motors Building because the car manufacturer occupied a spacious showroom on the ground floor that’s now occupied by BMW. An elegant cubistic structure that grows taller as the street descends to the west, 555 West 57th is a serene and understated classic of postwar international architecture.",Office,Entire 5th Floor,55503,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/555-west-57th-street/,2026-07-20T16:36:45+00:00,,,
